kulczynski,confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel
0.215744,0.429752,3,7,1032,"inv_Heritage_designation(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Heritage_designation(X0,X1,T2)",inv_Heritage_designation
0.125982,0.253623,2,8,1032,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Capital_of(X2,X1,T2)",inv_Heritage_designation
0.295333,0.451218,162,359,1162,"inv_Heritage_designation(X0,X2,T3)<-inv_Heritage_designation(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Instance_of(X0,X2,T2)",inv_Heritage_designation
0.21577,0.429752,3,7,1014,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Member_of(X1,X0,T1)&inv_Member_of(X0,X1,T2)",inv_Heritage_designation
0.197246,0.385301,10,26,1014,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Instance_of(X1,X0,T1)&inv_Instance_of(X0,X1,T2)",inv_Heritage_designation
0.137848,0.273684,3,11,1014,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Capital_of(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Heritage_designation
0.100485,0.197674,1,5,1014,"inv_Heritage_designation(X0,X1,T3)<-inv_Member_of(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Member_of(X0,X1,T2)",inv_Heritage_designation
0.287397,0.570248,4,7,1187,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&inv_Twinned_administrative_body(X1,X2,T1)&Twinned_administrative_body(X2,X1,T2)",inv_Heritage_designation
0.167081,0.326923,1,3,1187,"inv_Heritage_designation(X0,X2,T3)<-inv_Member_of(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Heritage_designation(X0,X2,T2)",inv_Heritage_designation
0.14927,0.292517,5,17,1126,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Significant_event(X1,X2,T1)&inv_Significant_event(X2,X1,T2)",inv_Heritage_designation
0.21188,0.353505,47,133,668,"inv_Heritage_designation(X0,X1,T3)<-inv_Heritage_designation(X0,X1,T0)&Heritage_designation(X1,X0,T1)&inv_Heritage_designation(X0,X1,T2)",inv_Heritage_designation
0.449928,0.802326,4,5,40,"inv_Academic_degree(X0,X1,T1)<-inv_Academic_degree(X0,X1,T0)",inv_Academic_degree
0.535353,0.570248,20,35,40,"inv_Academic_degree(X0,X1,T3)<-inv_Academic_degree(X0,X1,T0)&Academic_degree(X1,X0,T1)&inv_Academic_degree(X0,X1,T2)",inv_Academic_degree
0.466377,0.532819,16,30,40,"inv_Academic_degree(X0,X1,T3)<-inv_Academic_degree(X0,X1,T0)&Member_of_political_party(X1,X2,T1)&inv_Member_of_political_party(X2,X1,T2)",inv_Academic_degree
0.4308,0.799644,52,65,844,"inv_Capital_of(X0,X1,T1)<-inv_Capital_of(X0,X1,T0)",inv_Capital_of
0.359717,0.549989,143,260,844,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Capital_of(X0,X1,T2)",inv_Capital_of
0.276295,0.547368,6,11,844,"inv_Capital_of(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Capital_of(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X1,T2)",inv_Capital_of
0.39834,0.543130,214,394,844,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Capital_of(X1,X0,T1)&inv_Capital_of(X0,X1,T2)",inv_Capital_of
0.322477,0.529896,97,183,844,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Capital_of(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X1,T2)",inv_Capital_of
0.322118,0.519920,105,202,844,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X1,T2)",inv_Capital_of
0.273331,0.489663,48,98,844,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&inv_Residence(X1,X2,T1)&Residence(X2,X1,T2)",inv_Capital_of
0.24933,0.369578,109,295,844,"inv_Capital_of(X0,X2,T3)<-inv_Country(X0,X1,T0)&Country(X1,X0,T1)&inv_Capital_of(X0,X2,T2)",inv_Capital_of
0.199497,0.350322,41,117,844,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Capital_of
0.14759,0.285124,8,28,844,"inv_Capital_of(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Capital_of(X0,X2,T2)",inv_Capital_of
0.072012,0.140496,1,7,844,"inv_Capital_of(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Twinned_administrative_body(X1,X2,T1)&inv_Twinned_administrative_body(X2,X1,T2)",inv_Capital_of
0.067867,0.135135,2,15,844,"inv_Capital_of(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Capital_of(X1,X0,T1)&inv_Capital_of(X0,X1,T2)",inv_Capital_of
0.402963,0.802326,4,5,674,"inv_Capital_of(X0,X2,T3)<-inv_Twinned_administrative_body(X0,X1,T0)&Twinned_administrative_body(X1,X0,T1)&inv_Capital_of(X0,X2,T2)",inv_Capital_of
0.266373,0.461581,48,104,674,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&inv_Twinned_administrative_body(X1,X2,T1)&Twinned_administrative_body(X2,X1,T2)",inv_Capital_of
0.102233,0.200772,3,15,674,"inv_Capital_of(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Capital_of(X0,X1,T2)",inv_Capital_of
0.071989,0.140496,1,7,878,"inv_Capital_of(X0,X2,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X2,T2)",inv_Capital_of
0.063276,0.123188,1,8,634,"inv_Capital_of(X0,X1,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Twinned_administrative_body(X1,X2,T1)&Twinned_administrative_body(X2,X1,T2)",inv_Capital_of
0.262166,0.500000,18,36,740,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X1,T2)",inv_Capital_of
0.179469,0.347607,8,23,719,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Country(X1,X0,T1)&inv_Located_in_the_administrative_territorial_entity(X0,X1,T2)",inv_Capital_of
0.239974,0.461024,12,26,651,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Country(X1,X2,T1)&inv_Country(X2,X1,T2)",inv_Capital_of
0.231893,0.449275,9,20,651,"inv_Capital_of(X0,X2,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Country_of_citizenship(X1,X0,T1)&inv_Capital_of(X0,X2,T2)",inv_Capital_of
0.167247,0.326923,1,3,847,"inv_Capital_of(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Country(X1,X0,T1)&inv_Capital_of(X0,X2,T2)",inv_Capital_of
0.16047,0.309381,9,29,847,"inv_Capital_of(X0,X2,T3)<-inv_Country(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Capital_of(X0,X2,T2)",inv_Capital_of
0.238086,0.467181,7,15,737,"inv_Capital_of(X0,X1,T3)<-inv_Capital_of(X0,X1,T0)&Instance_of(X1,X2,T1)&inv_Instance_of(X2,X1,T2)",inv_Capital_of
0.056671,0.112540,2,18,908,"inv_Capital_of(X0,X1,T3)<-inv_Country(X0,X1,T0)&Capital_of(X1,X2,T1)&inv_Capital_of(X2,X1,T2)",inv_Capital_of
0.455103,0.783881,76,97,600,"inv_Residence(X0,X1,T1)<-inv_Residence(X0,X1,T0)",inv_Residence
0.368322,0.679398,34,50,600,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&Award_received(X1,X2,T1)&inv_Award_received(X2,X1,T2)",inv_Residence
0.341032,0.615316,40,65,600,"inv_Residence(X0,X2,T3)<-Head_of_government(X0,X1,T0)&inv_Head_of_government(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.320333,0.580766,36,62,600,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&Educated_at(X1,X2,T1)&inv_Educated_at(X2,X1,T2)",inv_Residence
0.45076,0.513134,233,454,600,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&Residence(X1,X0,T1)&inv_Residence(X0,X1,T2)",inv_Residence
0.293396,0.505075,49,97,600,"inv_Residence(X0,X2,T3)<-Capital_of(X0,X1,T0)&inv_Capital_of(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.278427,0.483461,44,91,600,"inv_Residence(X0,X2,T3)<-Twinned_administrative_body(X0,X1,T0)&inv_Twinned_administrative_body(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.256668,0.458199,33,72,600,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&Member_of_political_party(X1,X2,T1)&inv_Member_of_political_party(X2,X1,T2)",inv_Residence
0.232209,0.444206,12,27,600,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&Employer(X1,X2,T1)&inv_Employer(X2,X1,T2)",inv_Residence
0.201689,0.406977,2,5,600,"inv_Residence(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.197339,0.351330,26,74,600,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&Position_held(X1,X2,T1)&inv_Position_held(X2,X1,T2)",inv_Residence
0.169175,0.335484,3,9,600,"inv_Residence(X0,X2,T3)<-Country(X0,X1,T0)&inv_Country(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.160399,0.311594,5,16,600,"inv_Residence(X0,X2,T3)<-inv_Twinned_administrative_body(X0,X1,T0)&Twinned_administrative_body(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.136663,0.266409,4,15,600,"inv_Residence(X0,X2,T3)<-Member_of(X0,X1,T0)&inv_Member_of(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.101689,0.202312,2,10,600,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&inv_Winner(X1,X2,T1)&inv_Award_received(X2,X1,T2)",inv_Residence
0.10082,0.197674,1,5,600,"inv_Residence(X0,X2,T3)<-Located_in_the_administrative_territorial_entity(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.281674,0.554839,5,9,639,"inv_Residence(X0,X2,T3)<-Country(X0,X1,T0)&inv_Capital_of(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.270512,0.523416,11,21,639,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&Significant_event(X1,X2,T1)&inv_Significant_event(X2,X1,T2)",inv_Residence
0.288728,0.460036,75,163,639,"inv_Residence(X0,X2,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Country_of_citizenship(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.201586,0.406977,2,5,639,"inv_Residence(X0,X2,T3)<-Country(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.202682,0.333473,46,138,639,"inv_Residence(X0,X2,T3)<-Contains_administrative_territorial_entity(X0,X1,T0)&inv_Contains_administrative_territorial_entity(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.144443,0.289256,2,7,639,"inv_Residence(X0,X2,T3)<-inv_Twinned_administrative_body(X0,X1,T0)&inv_Twinned_administrative_body(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.30294,0.604651,3,5,512,"inv_Residence(X0,X2,T3)<-Instance_of(X0,X1,T0)&inv_Instance_of(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.331638,0.460041,104,226,512,"inv_Residence(X0,X2,T3)<-inv_Residence(X0,X1,T0)&Residence(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.268251,0.486647,19,39,385,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&Country_of_citizenship(X1,X2,T1)&inv_Country_of_citizenship(X2,X1,T2)",inv_Residence
0.102022,0.202312,2,10,501,"inv_Residence(X0,X2,T3)<-Capital_of(X0,X1,T0)&inv_Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Residence(X0,X2,T2)",inv_Residence
0.242158,0.469388,8,17,582,"inv_Residence(X0,X1,T3)<-inv_Residence(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X1,T2)",inv_Residence
0.287135,0.523897,33,63,654,"inv_Residence(X0,X3,T3)<-inv_Residence(X0,X1,T0)&Educated_at(X1,X2,T1)&inv_Educated_at(X2,X3,T2)",inv_Residence
0.363959,0.148670,11,74,19,"inv_Winner(X0,X3,T3)<-Award_received(X0,X1,T0)&inv_Award_received(X1,X2,T1)&inv_Winner(X2,X3,T2)",inv_Winner
