confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel,example
0.926592,1135,1225,1842,"inv_Employer(X0,X1,T1)<-inv_Employer(X0,X1,T0)",inv_Employer,"inv_Employer(University_Of_Vienna,Jan_Josef_Loschmidt,T1)<-inv_Employer(University_Of_Vienna,Jan_Josef_Loschmidt,T0)"
0.855385, 490, 573,1842,"inv_Employer(X0,X2,T3)<-inv_Educated_at(X0,X1,T0)&Educated_at(X1,X0,T1)&inv_Employer(X0,X2,T2)",inv_Employer,"inv_Employer(University_Of_Vienna,Jan_Josef_Loschmidt,T3)<-inv_Educated_at(University_Of_Vienna,Armin_Wolf,T0)&Educated_at(Armin_Wolf,University_Of_Vienna,T1)&inv_Employer(University_Of_Vienna,Jan_Josef_Loschmidt,T2)"
0.800000,   7,   9,1842,"inv_Employer(X0,X2,T3)<-inv_Member_of(X0,X1,T0)&Member_of(X1,X0,T1)&inv_Employer(X0,X2,T2)",inv_Employer,"inv_Employer(The_Royal_Prussian_Academy_Of_Sciences,Theodore_Mommsen,T3)<-inv_Member_of(The_Royal_Prussian_Academy_Of_Sciences,Giuseppe_Lodovico_Luigi_Lagrangia,T0)&Member_of(Giuseppe_Lodovico_Luigi_Lagrangia,The_Royal_Prussian_Academy_Of_Sciences,T1)&inv_Employer(The_Royal_Prussian_Academy_Of_Sciences,Theodore_Mommsen,T2)"
0.713560, 805,1128,1842,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Employer(X1,X0,T1)&inv_Employer(X0,X1,T2)",inv_Employer,"inv_Employer(Massachusetts_Instititute_Of_Technology,Arthur_Clay_Cope,T3)<-inv_Employer(Massachusetts_Instititute_Of_Technology,Arthur_Clay_Cope,T0)&Employer(Arthur_Clay_Cope,Massachusetts_Instititute_Of_Technology,T1)&inv_Employer(Massachusetts_Instititute_Of_Technology,Arthur_Clay_Cope,T2)"
0.590909,  23,  39,1842,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Member_of_political_party(X1,X2,T1)&inv_Member_of_political_party(X2,X1,T2)",inv_Employer,"inv_Employer(Yale_Law_Tech,Louka_Katseli,T3)<-inv_Employer(Yale_Law_Tech,Louka_Katseli,T0)&Member_of_political_party(Louka_Katseli,Pasok-Dpp,T1)&inv_Member_of_political_party(Pasok-Dpp,Louka_Katseli,T2)"
0.517241,  66, 128,1842,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X1,T2)",inv_Employer,"inv_Employer(Saint_Petersburg_University,Ivan_Matveevich_Vinogradov,T3)<-inv_Employer(Saint_Petersburg_University,Ivan_Matveevich_Vinogradov,T0)&Member_of(Ivan_Matveevich_Vinogradov,Kongelige_Danske_Videnskabernes_Selskab,T1)&inv_Member_of(Kongelige_Danske_Videnskabernes_Selskab,Ivan_Matveevich_Vinogradov,T2)"
0.309783,  25,  81,1842,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Educated_at(X1,X2,T1)&inv_Educated_at(X2,X1,T2)",inv_Employer,"inv_Employer(The_Collège_De_France,Yves_Bonnefoy,T3)<-inv_Employer(The_Collège_De_France,Yves_Bonnefoy,T0)&Educated_at(Yves_Bonnefoy,The_University_Of_Paris,T1)&inv_Educated_at(The_University_Of_Paris,Yves_Bonnefoy,T2)"
0.136364,   4,  29,1842,"inv_Employer(X0,X1,T3)<-inv_Employer(X0,X1,T0)&Residence(X1,X2,T1)&inv_Residence(X2,X1,T2)",inv_Employer,"inv_Employer(Buena_Vista_Motion_Pictures_Group,Franklin_Rosborough_Thomas,T3)<-inv_Employer(Buena_Vista_Motion_Pictures_Group,Franklin_Rosborough_Thomas,T0)&Residence(Franklin_Rosborough_Thomas,Los_Angelas,T1)&inv_Residence(Los_Angelas,Franklin_Rosborough_Thomas,T2)"
0.015318,  25,1640,1842,"inv_Employer(X0,X1,T1)<-inv_Educated_at(X0,X1,T0)",inv_Employer,"inv_Employer(University_Of_Geneva,Saussurean,T1)<-inv_Educated_at(University_Of_Geneva,Saussurean,T0)"
0.482568, 732,1517,4161,"inv_Nominated_for(X0,X1,T1)<-inv_Nominated_for(X0,X1,T0)",inv_Nominated_for,"inv_Nominated_for(Nobel_Prize_For_Physiology_Or_Medicine,Lawrence_J._Henderson,T1)<-inv_Nominated_for(Nobel_Prize_For_Physiology_Or_Medicine,Lawrence_J._Henderson,T0)"
0.337143,  26,  77,4161,"inv_Nominated_for(X0,X2,T3)<-inv_Award_received(X0,X1,T0)&Nominated_for(X1,X0,T1)&inv_Nominated_for(X0,X2,T2)",inv_Nominated_for,"inv_Nominated_for(Nobel_Prize_For_Physiology_Or_Medicine,Babinski,T3)<-inv_Award_received(Nobel_Prize_For_Physiology_Or_Medicine,Frederick_Gowland_Hopkins,T0)&Nominated_for(Frederick_Gowland_Hopkins,Nobel_Prize_For_Physiology_Or_Medicine,T1)&inv_Nominated_for(Nobel_Prize_For_Physiology_Or_Medicine,Babinski,T2)"
0.306373,  55, 180,4161,"inv_Nominated_for(X0,X1,T3)<-inv_Nominated_for(X0,X1,T0)&Nominated_for(X1,X2,T1)&inv_Award_received(X2,X1,T2)",inv_Nominated_for,"inv_Nominated_for(Primetime_Emmy_Award_For_Outstanding_Supporting_Actor_-_Drama_Series,Sopranos_Tv,T3)<-inv_Nominated_for(Primetime_Emmy_Award_For_Outstanding_Supporting_Actor_-_Drama_Series,Sopranos_Tv,T0)&Nominated_for(Sopranos_Tv,Satellite_Award_For_Best_Actress_-_Drama_Series,T1)&inv_Award_received(Satellite_Award_For_Best_Actress_-_Drama_Series,Sopranos_Tv,T2)"
0.288210,  29, 101,4161,"inv_Nominated_for(X0,X1,T3)<-inv_Nominated_for(X0,X1,T0)&Award_received(X1,X0,T1)&inv_Nominated_for(X0,X1,T2)",inv_Nominated_for,"inv_Nominated_for(César_Award_For_Best_Costume_Design,Bernadette_Vilard,T3)<-inv_Nominated_for(César_Award_For_Best_Costume_Design,Bernadette_Vilard,T0)&Award_received(Bernadette_Vilard,César_Award_For_Best_Costume_Design,T1)&inv_Nominated_for(César_Award_For_Best_Costume_Design,Bernadette_Vilard,T2)"
0.257699,  70, 272,4161,"inv_Nominated_for(X0,X1,T3)<-inv_Nominated_for(X0,X1,T0)&Nominated_for(X1,X0,T1)&inv_Nominated_for(X0,X1,T2)",inv_Nominated_for,"inv_Nominated_for(Juno_Award_For_Album_Of_The_Year,Rush_-_Fifth_Order_Of_Angels,T3)<-inv_Nominated_for(Juno_Award_For_Album_Of_The_Year,Rush_-_Fifth_Order_Of_Angels,T0)&Nominated_for(Rush_-_Fifth_Order_Of_Angels,Juno_Award_For_Album_Of_The_Year,T1)&inv_Nominated_for(Juno_Award_For_Album_Of_The_Year,Rush_-_Fifth_Order_Of_Angels,T2)"
0.255814,   5,  19,4161,"inv_Nominated_for(X0,X1,T3)<-inv_Nominated_for(X0,X1,T0)&inv_Winner(X1,X2,T1)&inv_Nominated_for(X2,X1,T2)",inv_Nominated_for,"inv_Nominated_for(Golden_Globe_Award_For_Best_Motion_Picture_Actor,Peter_Seamus_O'Toole,T3)<-inv_Nominated_for(Golden_Globe_Award_For_Best_Motion_Picture_Actor,Peter_Seamus_O'Toole,T0)&inv_Winner(Peter_Seamus_O'Toole,Primetime_Emmy_Award_For_Outstanding_Supporting_Actor_In_A_Limited_Series_Or_Movie,T1)&inv_Nominated_for(Primetime_Emmy_Award_For_Outstanding_Supporting_Actor_In_A_Limited_Series_Or_Movie,Peter_Seamus_O'Toole,T2)"
0.220779,  15,  68,4161,"inv_Nominated_for(X0,X1,T3)<-inv_Nominated_for(X0,X1,T0)&Spouse(X1,X2,T1)&inv_Spouse(X2,X1,T2)",inv_Nominated_for,"inv_Nominated_for(Tony_Award_For_Best_Featured_Actress_In_A_Play,Marian_Hall_Seldes,T3)<-inv_Nominated_for(Tony_Award_For_Best_Featured_Actress_In_A_Play,Marian_Hall_Seldes,T0)&Spouse(Marian_Hall_Seldes,Garson_Kanin/Comments,T1)&inv_Spouse(Garson_Kanin/Comments,Marian_Hall_Seldes,T2)"
0.216110, 291,1346,4161,"inv_Nominated_for(X0,X3,T3)<-inv_Nominated_for(X0,X1,T0)&Award_received(X1,X2,T1)&inv_Award_received(X2,X3,T2)",inv_Nominated_for,"inv_Nominated_for(Nobel_Prize_In_Physics_Laureates_1901–1925,Ernest_Thomas_Sinton_Walton,T3)<-inv_Nominated_for(Nobel_Prize_In_Physics_Laureates_1901–1925,John_Douglas_Cockcroft,T0)&Award_received(John_Douglas_Cockcroft,Hughes_Medal,T1)&inv_Award_received(Hughes_Medal,Ernest_Thomas_Sinton_Walton,T2)"
0.155340,  14,  91,4161,"inv_Nominated_for(X0,X1,T3)<-inv_Award_received(X0,X1,T0)&Nominated_for(X1,X2,T1)&inv_Award_received(X2,X1,T2)",inv_Nominated_for,"inv_Nominated_for(Primetime_Emmy_Award_For_Outstanding_Directing_-_Comedy_Series,Those_Were_The_Days_(Lee_Adams_And_Charles_Strouse_Song),T3)<-inv_Award_received(Primetime_Emmy_Award_For_Outstanding_Directing_-_Comedy_Series,Those_Were_The_Days_(Lee_Adams_And_Charles_Strouse_Song),T0)&Nominated_for(Those_Were_The_Days_(Lee_Adams_And_Charles_Strouse_Song),Primetime_Emmy_Award_For_Outstanding_Lead_Actor_In_A_Comedy_Series,T1)&inv_Award_received(Primetime_Emmy_Award_For_Outstanding_Lead_Actor_In_A_Comedy_Series,Those_Were_The_Days_(Lee_Adams_And_Charles_Strouse_Song),T2)"
0.084276, 138,1637,4161,"inv_Nominated_for(X0,X1,T1)<-inv_Award_received(X0,X1,T0)",inv_Nominated_for,"inv_Nominated_for(Grammy_Award_For_Best_Instrumental_Arrangement_With_Accompanying_Vocals,David_Walter_Foster,T1)<-inv_Award_received(Grammy_Award_For_Best_Instrumental_Arrangement_With_Accompanying_Vocals,David_Walter_Foster,T0)"
0.982352,1889,1923,30268,"inv_Instance_of(X0,X1,T1)<-inv_Instance_of(X0,X1,T0)",inv_Instance_of,"inv_Instance_of(Communes_In_France,Saint_Manvieu_Bocage,T1)<-inv_Instance_of(Communes_In_France,Saint_Manvieu_Bocage,T0)"
0.818662,1570,1918,30268,"inv_Instance_of(X0,X2,T3)<-inv_Instance_of(X0,X1,T0)&Instance_of(X1,X0,T1)&inv_Instance_of(X0,X2,T2)",inv_Instance_of,"inv_Instance_of(Communes_In_France,Roussay,T3)<-inv_Instance_of(Communes_In_France,Quelneuc,T0)&Instance_of(Quelneuc,Communes_In_France,T1)&inv_Instance_of(Communes_In_France,Roussay,T2)"
0.796296,  19,  24,30268,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&Contains_administrative_territorial_entity(X2,X1,T2)",inv_Instance_of,"inv_Instance_of(Municipality_(Austria),Krakauhintermuehlen,T3)<-inv_Instance_of(Municipality_(Austria),Krakauhintermuehlen,T0)&Located_in_the_administrative_territorial_entity(Krakauhintermuehlen,Murau_District,T1)&Contains_administrative_territorial_entity(Murau_District,Krakauhintermuehlen,T2)"
0.674419,  13,  19,30268,"inv_Instance_of(X0,X1,T3)<-inv_Instance_of(X0,X1,T0)&inv_Country(X1,X2,T1)&Country(X2,X1,T2)",inv_Instance_of,"inv_Instance_of(Permanent_Members_Of_The_Security_Council,Royaume-Uni,T3)<-inv_Instance_of(Permanent_Members_Of_The_Security_Council,Royaume-Uni,T0)&inv_Country(Royaume-Uni,Stratford_On_Avon,T1)&Country(Stratford_On_Avon,Royaume-Uni,T2)"
0.674251, 248, 368,30268,"inv_Instance_of(X0,X3,T3)<-inv_Instance_of(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X2,T1)&inv_Located_in_the_administrative_territorial_entity(X2,X3,T2)",inv_Instance_of,"inv_Instance_of(Municipality_(Austria),Sankt_Wolfgang-Kienberg,T3)<-inv_Instance_of(Municipality_(Austria),Sankt_Lorenzen_Bei_Knittelfeld,T0)&Located_in_the_administrative_territorial_entity(Sankt_Lorenzen_Bei_Knittelfeld,Murtal_District,T1)&inv_Located_in_the_administrative_territorial_entity(Murtal_District,Sankt_Wolfgang-Kienberg,T2)"
0.642276,  35,  54,30268,"inv_Instance_of(X0,X3,T3)<-inv_Instance_of(X0,X1,T0)&inv_Contains_administrative_territorial_entity(X1,X2,T1)&Contains_administrative_territorial_entity(X2,X3,T2)",inv_Instance_of,"inv_Instance_of(Municipality_(Austria),Wolfsberg_Im_Schwarzautal,T3)<-inv_Instance_of(Municipality_(Austria),Ratsch_An_Der_Weinstraße,T0)&inv_Contains_administrative_territorial_entity(Ratsch_An_Der_Weinstraße,Bezirk_Leibnitz,T1)&Contains_administrative_territorial_entity(Bezirk_Leibnitz,Wolfsberg_Im_Schwarzautal,T2)"
0.636364,  65, 102,30268,"inv_Instance_of(X0,X3,T3)<-inv_Instance_of(X0,X1,T0)&Member_of(X1,X2,T1)&inv_Member_of(X2,X3,T2)",inv_Instance_of,"inv_Instance_of(United_Nations_Member_States,Solomon_Islands/Military,T3)<-inv_Instance_of(United_Nations_Member_States,South-West_Nigeria,T0)&Member_of(South-West_Nigeria,International_Development_Association,T1)&inv_Member_of(International_Development_Association,Solomon_Islands/Military,T2)"
0.367142, 193, 526, 560,"inv_Winner(X0,X1,T1)<-inv_Winner(X0,X1,T0)",inv_Winner,"inv_Winner(Bruno_Coulais,César_Award_For_Best_Music,T1)<-inv_Winner(Bruno_Coulais,César_Award_For_Best_Music,T0)"
0.146953,  18, 123, 560,"inv_Winner(X0,X1,T3)<-inv_Winner(X0,X1,T0)&inv_Award_received(X1,X2,T1)&Nominated_for(X2,X1,T2)",inv_Winner,"inv_Winner(Mulligan_Richard,Primetime_Emmy_Award_For_Outstanding_Lead_Actor_In_A_Comedy_Series,T3)<-inv_Winner(Mulligan_Richard,Primetime_Emmy_Award_For_Outstanding_Lead_Actor_In_A_Comedy_Series,T0)&inv_Award_received(Primetime_Emmy_Award_For_Outstanding_Lead_Actor_In_A_Comedy_Series,Mallory_Keaton,T1)&Nominated_for(Mallory_Keaton,Primetime_Emmy_Award_For_Outstanding_Lead_Actor_In_A_Comedy_Series,T2)"
0.091722, 104,1134, 560,"inv_Winner(X0,X1,T3)<-inv_Winner(X0,X1,T0)&Winner(X1,X2,T1)&inv_Winner(X2,X1,T2)",inv_Winner,"inv_Winner(Paintal_(Comedian),Filmfareawardbestcomedian,T3)<-inv_Winner(Paintal_(Comedian),Filmfareawardbestcomedian,T0)&Winner(Filmfareawardbestcomedian,Asrani,T1)&inv_Winner(Asrani,Filmfareawardbestcomedian,T2)"
0.086957,   1,  10, 560,"inv_Winner(X0,X3,T3)<-Member_of_sports_team(X0,X1,T0)&inv_Member_of_sports_team(X1,X2,T1)&inv_Winner(X2,X3,T2)",inv_Winner,"inv_Winner(Luis_Aragones,The_Pichichi_Trophy,T3)<-Member_of_sports_team(Luis_Aragones,Real_Madrid_Club_De_Fútbol,T0)&inv_Member_of_sports_team(Real_Madrid_Club_De_Fútbol,Ferenc_Puskas,T1)&inv_Winner(Ferenc_Puskas,The_Pichichi_Trophy,T2)"
0.085106,  30, 352, 560,"inv_Winner(X0,X1,T3)<-inv_Winner(X0,X1,T0)&inv_Award_received(X1,X2,T1)&inv_Winner(X2,X1,T2)",inv_Winner,"inv_Winner(Don_Nelson,Nba_Coach_Of_The_Year,T3)<-inv_Winner(Don_Nelson,Nba_Coach_Of_The_Year,T0)&inv_Award_received(Nba_Coach_Of_The_Year,Patrick_James_Pat_Riley,T1)&inv_Winner(Patrick_James_Pat_Riley,Nba_Coach_Of_The_Year,T2)"
0.004116,   6,1499, 560,"inv_Winner(X0,X1,T1)<-Nominated_for(X0,X1,T0)",inv_Winner,"inv_Winner(Ivan_Andrić,Nobel_Prize_In_Literature,T1)<-Nominated_for(Ivan_Andrić,Nobel_Prize_In_Literature,T0)"
0.002456,   4,1615, 560,"inv_Winner(X0,X1,T1)<-Award_received(X0,X1,T0)",inv_Winner,"inv_Winner(Alfredo_Di_Stefano_Trophy,The_Pichichi_Trophy,T1)<-Award_received(Alfredo_Di_Stefano_Trophy,The_Pichichi_Trophy,T0)"
0.953446,1598,1676,5695,"inv_Educated_at(X0,X1,T1)<-inv_Educated_at(X0,X1,T0)",inv_Educated_at,"inv_Educated_at(Lsa_Student_Judiciary,G._David_Tilman,T1)<-inv_Educated_at(Lsa_Student_Judiciary,G._David_Tilman,T0)"
0.903728, 716, 792,5695,"inv_Educated_at(X0,X2,T3)<-inv_Educated_at(X0,X1,T0)&Educated_at(X1,X0,T1)&inv_Educated_at(X0,X2,T2)",inv_Educated_at,"inv_Educated_at(Institute_Of_Political_Science,Laurent_Fabius,T3)<-inv_Educated_at(Institute_Of_Political_Science,Attali,T0)&Educated_at(Attali,Institute_Of_Political_Science,T1)&inv_Educated_at(Institute_Of_Political_Science,Laurent_Fabius,T2)"
0.711883, 280, 393,5695,"inv_Educated_at(X0,X2,T3)<-inv_Employer(X0,X1,T0)&Employer(X1,X0,T1)&inv_Educated_at(X0,X2,T2)",inv_Educated_at,"inv_Educated_at(University_Of_Boston,Neal_Stephenson,T3)<-inv_Employer(University_Of_Boston,William_Bennett,T0)&Employer(William_Bennett,University_Of_Boston,T1)&inv_Educated_at(University_Of_Boston,Neal_Stephenson,T2)"
0.676165,1318,1949,27187,"inv_Member_of_sports_team(X0,X1,T1)<-inv_Member_of_sports_team(X0,X1,T0)",inv_Member_of_sports_team,"inv_Member_of_sports_team(Scotland_Men'S_National_Football_Team,Richard_Gough_(Soccer),T1)<-inv_Member_of_sports_team(Scotland_Men'S_National_Football_Team,Richard_Gough_(Soccer),T0)"
0.480293, 231, 481,27187,"inv_Member_of_sports_team(X0,X2,T3)<-inv_Member_of_sports_team(X0,X1,T0)&Member_of_sports_team(X1,X0,T1)&inv_Member_of_sports_team(X0,X2,T2)",inv_Member_of_sports_team,"inv_Member_of_sports_team(Idea_Slask_Wroclaw,Roman_Jakóbczak,T3)<-inv_Member_of_sports_team(Idea_Slask_Wroclaw,Jan_Tomaszewski,T0)&Member_of_sports_team(Jan_Tomaszewski,Idea_Slask_Wroclaw,T1)&inv_Member_of_sports_team(Idea_Slask_Wroclaw,Roman_Jakóbczak,T2)"
1.000000,   2,   2,3362,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Member_of(X0,X1,T0)&Country(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(Su_(Country),Sergei_Stanishev,T3)<-inv_Member_of(Su_(Country),Rssr,T0)&Country(Rssr,Su_(Country),T1)&inv_Country_of_citizenship(Su_(Country),Sergei_Stanishev,T2)"
1.000000,  22,  22,3362,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Employer(X1,X2,T1)&inv_Employer(X2,X1,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(United_Stated,Bzhezinsky,T3)<-inv_Country_of_citizenship(United_Stated,Bzhezinsky,T0)&Employer(Bzhezinsky,Columbia_University_In_The_City_Of_New_York,T1)&inv_Employer(Columbia_University_In_The_City_Of_New_York,Bzhezinsky,T2)"
1.000000,  13,  13,3362,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Spouse(X1,X2,T1)&inv_Spouse(X2,X1,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(United_Stated,Wyler_William,T3)<-inv_Country_of_citizenship(United_Stated,Wyler_William,T0)&Spouse(Wyler_William,Margaret_Tallichet,T1)&inv_Spouse(Margaret_Tallichet,Wyler_William,T2)"
0.965497,1480,1533,3362,"inv_Country_of_citizenship(X0,X1,T1)<-inv_Country_of_citizenship(X0,X1,T0)",inv_Country_of_citizenship,"inv_Country_of_citizenship(United_Stated,Hans_Betha,T1)<-inv_Country_of_citizenship(United_Stated,Hans_Betha,T0)"
0.862069,  11,  13,3362,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Residence(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(United_Stated,Second_Impeachment_Process_Against_Pedro_Pablo_Kuczynski,T3)<-inv_Country_of_citizenship(United_Stated,Oliver_Wallace,T0)&Residence(Oliver_Wallace,United_Stated,T1)&inv_Country_of_citizenship(United_Stated,Second_Impeachment_Process_Against_Pedro_Pablo_Kuczynski,T2)"
0.831551, 137, 165,3362,"inv_Country_of_citizenship(X0,X2,T3)<-Contains_administrative_territorial_entity(X0,X1,T0)&inv_Contains_administrative_territorial_entity(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(Iso_3166-1:Fr,Ch._Chaplin,T3)<-Contains_administrative_territorial_entity(Iso_3166-1:Fr,Alsacian,T0)&inv_Contains_administrative_territorial_entity(Alsacian,Iso_3166-1:Fr,T1)&inv_Country_of_citizenship(Iso_3166-1:Fr,Ch._Chaplin,T2)"
0.803960, 895,1113,3362,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Country_of_citizenship(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(United_Stated,T._C._Südhof,T3)<-inv_Country_of_citizenship(United_Stated,Tad_Szulc,T0)&Country_of_citizenship(Tad_Szulc,United_Stated,T1)&inv_Country_of_citizenship(United_Stated,T._C._Südhof,T2)"
0.795918,  86, 108,3362,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Educated_at(X1,X2,T1)&inv_Educated_at(X2,X1,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(Iso_3166-1:Fr,Ch._Chaplin,T3)<-inv_Country_of_citizenship(Iso_3166-1:Fr,Ch._Chaplin,T0)&Educated_at(Ch._Chaplin,École_Nationale_Supérieure_Des_Beaux_Arts,T1)&inv_Educated_at(École_Nationale_Supérieure_Des_Beaux_Arts,Ch._Chaplin,T2)"
0.795455,  31,  39,3362,"inv_Country_of_citizenship(X0,X2,T3)<-Member_of(X0,X1,T0)&inv_Member_of(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(Iso_3166-1:Fr,Cioran,T3)<-Member_of(Iso_3166-1:Fr,Nesti_Group,T0)&inv_Member_of(Nesti_Group,Iso_3166-1:Fr,T1)&inv_Country_of_citizenship(Iso_3166-1:Fr,Cioran,T2)"
0.777778,   6,   8,3362,"inv_Country_of_citizenship(X0,X2,T3)<-Instance_of(X0,X1,T0)&inv_Instance_of(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(Iso_3166-1:Fr,Finkielkraut,T3)<-Instance_of(Iso_3166-1:Fr,United_Nations_Member_States,T0)&inv_Instance_of(United_Nations_Member_States,Iso_3166-1:Fr,T1)&inv_Country_of_citizenship(Iso_3166-1:Fr,Finkielkraut,T2)"
0.750636, 520, 693,3362,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Country(X0,X1,T0)&Country(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(Poland,Tad_Szulc,T3)<-inv_Country(Poland,Dbrowa_Górnicza,T0)&Country(Dbrowa_Górnicza,Poland,T1)&inv_Country_of_citizenship(Poland,Tad_Szulc,T2)"
0.730000,  32,  44,3362,"inv_Country_of_citizenship(X0,X1,T3)<-inv_Country_of_citizenship(X0,X1,T0)&Member_of_political_party(X1,X2,T1)&inv_Member_of_political_party(X2,X1,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(Germanz,Heinz_Kessler,T3)<-inv_Country_of_citizenship(Germanz,Heinz_Kessler,T0)&Member_of_political_party(Heinz_Kessler,Communist_Party_Of_Germany,T1)&inv_Member_of_political_party(Communist_Party_Of_Germany,Heinz_Kessler,T2)"
0.666667,  14,  21,3362,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Located_in_the_administrative_territorial_entity(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(Ukrssr,Israël_Moïseevitch_Gelfand,T3)<-inv_Located_in_the_administrative_territorial_entity(Ukrssr,Volyn_Region,T0)&Located_in_the_administrative_territorial_entity(Volyn_Region,Ukrssr,T1)&inv_Country_of_citizenship(Ukrssr,Israël_Moïseevitch_Gelfand,T2)"
0.534247,  17,  32,3362,"inv_Country_of_citizenship(X0,X2,T3)<-inv_Country(X0,X1,T0)&Located_in_the_administrative_territorial_entity(X1,X0,T1)&inv_Country_of_citizenship(X0,X2,T2)",inv_Country_of_citizenship,"inv_Country_of_citizenship(Su_(Country),Hieromonk_Sampson_(Sievers),T3)<-inv_Country(Su_(Country),Rssr,T0)&Located_in_the_administrative_territorial_entity(Rssr,Su_(Country),T1)&inv_Country_of_citizenship(Su_(Country),Hieromonk_Sampson_(Sievers),T2)"
