lift_score,conviction_score,confidence_score,rule_support,body_support,rule,head_rel
10886.545455,0.999938,0.727273,  16,  22,"Veto(X0,X2,T3)<-Provide_military_protection_or_peacekeeping(X0,X1,T0)&inv_Criticize_or_denounce(X1,X0,T1)&Veto(X0,X2,T2)",Veto
9211.692308,0.999937,0.615385,   8,  13,"Veto(X0,X2,T3)<-inv_Criticize_or_denounce(X0,X1,T0)&inv_Threaten(X1,X0,T1)&Veto(X0,X2,T2)",Veto
7484.500000,0.999937,0.500000,   4,   8,"Veto(X0,X2,T3)<-inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Praise_or_endorse(X1,X0,T1)&Veto(X0,X2,T2)",Veto
7235.016667,0.999936,0.483333,  29,  60,"Veto(X0,X2,T3)<-Make_optimistic_comment(X0,X1,T0)&inv_Make_optimistic_comment(X1,X0,T1)&Veto(X0,X2,T2)",Veto
5221.744186,0.999936,0.348837,  30,  86,"Veto(X0,X2,T3)<-Host_a_visit(X0,X1,T0)&Make_a_visit(X1,X0,T1)&Veto(X0,X2,T2)",Veto
4836.138462,0.999935,0.323077,  21,  65,"Veto(X0,X3,T3)<-Veto(X0,X1,T0)&Make_statement(X1,X2,T1)&inv_Impose_embargo,_boycott,_or_sanctions(X2,X3,T2)",Veto
18711.250000,0.000000,1.000000,   1,   1,"Accuse_of_war_crimes(X0,X2,T3)<-inv_Consult(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X0,T1)&Accuse_of_war_crimes(X0,X2,T2)",Accuse_of_war_crimes
9355.625000,0.999950,0.500000,   1,   2,"Accuse_of_war_crimes(X0,X2,T2)<-Accuse_of_war_crimes(X0,X1,T0)&Employ_aerial_weapons(X1,X2,T1)",Accuse_of_war_crimes
9355.625000,0.999950,0.500000,   4,   8,"Accuse_of_war_crimes(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Provide_economic_aid(X1,X2,T1)&Provide_aid(X2,X1,T2)",Accuse_of_war_crimes
6237.083333,0.999949,0.333333,   1,   3,"Accuse_of_war_crimes(X0,X2,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X0,T1)&Accuse_of_war_crimes(X0,X2,T2)",Accuse_of_war_crimes
6237.083333,0.999949,0.333333,   1,   3,"Accuse_of_war_crimes(X0,X2,T3)<-Accuse_of_human_rights_abuses(X0,X1,T0)&inv_Appeal_for_intelligence(X1,X0,T1)&Make_statement(X0,X2,T2)",Accuse_of_war_crimes
5346.071429,0.999948,0.285714,   2,   7,"Accuse_of_war_crimes(X0,X2,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&Accuse_of_war_crimes(X0,X2,T2)",Accuse_of_war_crimes
4677.812500,0.999948,0.250000,   2,   8,"Accuse_of_war_crimes(X0,X2,T3)<-Express_intent_to_cooperate(X0,X1,T0)&Express_intent_to_cooperate(X1,X0,T1)&Accuse_of_war_crimes(X0,X2,T2)",Accuse_of_war_crimes
24948.333333,0.000000,1.000000,   1,   1,"Appeal_to_yield(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&Make_empathetic_comment(X1,X0,T1)&Appeal_for_release_of_persons_or_property(X0,X2,T2)",Appeal_to_yield
20270.520833,0.999965,0.812500,  13,  16,"Appeal_to_yield(X0,X1,T3)<-inv_Threaten(X0,X1,T0)&inv_Appeal_for_release_of_persons_or_property(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X1,T2)",Appeal_to_yield
16632.222222,0.999964,0.666667,   2,   3,"Appeal_to_yield(X0,X1,T3)<-Appeal_to_yield(X0,X1,T0)&inv_Engage_in_diplomatic_cooperation(X1,X2,T1)&inv_Engage_in_diplomatic_cooperation(X2,X1,T2)",Appeal_to_yield
14969.000000,0.999964,0.600000,   3,   5,"Appeal_to_yield(X0,X1,T3)<-Make_optimistic_comment(X0,X1,T0)&inv_Praise_or_endorse(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X1,T2)",Appeal_to_yield
13305.777778,0.999963,0.533333,   8,  15,"Appeal_to_yield(X0,X1,T3)<-Threaten(X0,X1,T0)&inv_Praise_or_endorse(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X1,T2)",Appeal_to_yield
12474.166667,0.999963,0.500000,  13,  26,"Appeal_to_yield(X0,X1,T3)<-inv_Threaten(X0,X1,T0)&Return,_release_person(s)(X1,X2,T1)&inv_Arrest,_detain,_or_charge_with_legal_action(X2,X1,T2)",Appeal_to_yield
11088.148148,0.999963,0.444444,   8,  18,"Appeal_to_yield(X0,X2,T3)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Demand(X1,X0,T1)&Make_an_appeal_or_request(X0,X2,T2)",Appeal_to_yield
9240.123457,0.999962,0.370370,  10,  27,"Appeal_to_yield(X0,X1,T3)<-inv_Threaten(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&inv_Return,_release_person(s)(X2,X1,T2)",Appeal_to_yield
8316.111111,0.999962,0.333333,   3,   9,"Appeal_to_yield(X0,X1,T3)<-Praise_or_endorse(X0,X1,T0)&inv_Appeal_for_release_of_persons_or_property(X1,X0,T1)&Make_an_appeal_or_request(X0,X1,T2)",Appeal_to_yield
7276.597222,0.999962,0.291667,   7,  24,"Appeal_to_yield(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&inv_Make_statement(X2,X1,T2)",Appeal_to_yield
24948.333333,0.000000,1.000000,   1,   1,"Demand_change_in_institutions,_regime(X0,X2,T3)<-Use_unconventional_violence(X0,X1,T0)&inv_Use_unconventional_violence(X1,X0,T1)&Demand_change_in_institutions,_regime(X0,X2,T2)","Demand_change_in_institutions,_regime"
18711.250000,0.000000,1.000000,   1,   1,"Ease_curfew(X0,X2,T2)<-inv_Appeal_for_release_of_persons_or_property(X0,X1,T0)&Appeal_for_change_in_leadership(X1,X2,T1)",Ease_curfew
18711.250000,0.000000,1.000000,   1,   1,"Ease_curfew(X0,X1,T3)<-inv_Make_an_appeal_or_request(X0,X1,T0)&inv_Mobilize_or_increase_armed_forces(X1,X2,T1)&Mobilize_or_increase_police_power(X2,X1,T2)",Ease_curfew
18711.250000,0.000000,1.000000,   1,   1,"Ease_curfew(X0,X2,T3)<-Engage_in_symbolic_act(X0,X1,T0)&Engage_in_symbolic_act(X1,X0,T1)&Ease_curfew(X0,X2,T2)",Ease_curfew
9355.625000,0.999950,0.500000,   4,   8,"Ease_curfew(X0,X1,T1)<-Ease_curfew(X0,X1,T0)",Ease_curfew
9355.625000,0.999950,0.500000,   2,   4,"Ease_curfew(X0,X1,T3)<-Engage_in_symbolic_act(X0,X1,T0)&Expel_or_deport_individuals(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",Ease_curfew
9355.625000,0.999950,0.500000,   3,   6,"Ease_curfew(X0,X1,T3)<-Ease_curfew(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Expel_or_deport_individuals(X2,X1,T2)",Ease_curfew
7484.500000,0.999949,0.400000,   2,   5,"Ease_curfew(X0,X1,T3)<-inv_Praise_or_endorse(X0,X1,T0)&inv_Confiscate_property(X1,X2,T1)&Mobilize_or_increase_armed_forces(X2,X1,T2)",Ease_curfew
6237.083333,0.999949,0.333333,   1,   3,"Ease_curfew(X0,X2,T3)<-inv_Engage_in_symbolic_act(X0,X1,T0)&inv_Engage_in_symbolic_act(X1,X0,T1)&Ease_curfew(X0,X2,T2)",Ease_curfew
4677.812500,0.999948,0.250000,   1,   4,"Ease_curfew(X0,X1,T3)<-inv_Engage_in_symbolic_act(X0,X1,T0)&Engage_in_symbolic_act(X1,X2,T1)&Ease_curfew(X2,X1,T2)",Ease_curfew
6237.083333,0.999962,0.250000,   1,   4,"Ban_political_parties_or_politicians(X0,X2,T3)<-Appeal_for_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Obstruct_passage,_block(X1,X0,T1)&Threaten(X0,X2,T2)",Ban_political_parties_or_politicians
49896.666667,0.999996,0.333333,   1,   3,"Demand_settling_of_dispute(X0,X2,T3)<-Engage_in_symbolic_act(X0,X1,T0)&Host_a_visit(X1,X0,T1)&Reject_proposal_to_meet,_discuss,_or_negotiate(X0,X2,T2)",Demand_settling_of_dispute
49896.666667,0.999996,0.333333,   1,   3,"Demand_settling_of_dispute(X0,X2,T3)<-Engage_in_symbolic_act(X0,X1,T0)&inv_Make_a_visit(X1,X0,T1)&Reject_proposal_to_meet,_discuss,_or_negotiate(X0,X2,T2)",Demand_settling_of_dispute
24948.333333,0.000000,1.000000,   2,   2,"Refuse_to_de-escalate_military_engagement(X0,X1,T3)<-inv_Torture(X0,X1,T0)&inv_Cooperate_militarily(X1,X2,T1)&inv_Impose_administrative_sanctions(X2,X1,T2)",Refuse_to_de-escalate_military_engagement
16632.222222,0.999964,0.666667,   4,   6,"Refuse_to_de-escalate_military_engagement(X0,X3,T3)<-inv_Engage_in_symbolic_act(X0,X1,T0)&inv_Defy_norms,_law(X1,X2,T1)&Rally_support_on_behalf_of(X2,X3,T2)",Refuse_to_de-escalate_military_engagement
14256.190476,0.999964,0.571429,   8,  14,"Refuse_to_de-escalate_military_engagement(X0,X1,T3)<-Express_intent_to_de-escalate_military_engagement(X0,X1,T0)&inv_Demonstrate_or_rally(X1,X2,T1)&Obstruct_passage,_block(X2,X1,T2)",Refuse_to_de-escalate_military_engagement
13860.185185,0.999964,0.555556,   5,   9,"Refuse_to_de-escalate_military_engagement(X0,X1,T3)<-Express_intent_to_de-escalate_military_engagement(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Engage_in_negotiation(X2,X1,T2)",Refuse_to_de-escalate_military_engagement
13433.717949,0.999964,0.538462,   7,  13,"Refuse_to_de-escalate_military_engagement(X0,X1,T3)<-Express_intent_to_de-escalate_military_engagement(X0,X1,T0)&Rally_support_on_behalf_of(X1,X2,T1)&inv_Return,_release_person(s)(X2,X1,T2)",Refuse_to_de-escalate_military_engagement
8316.111111,0.999962,0.333333,  10,  30,"Refuse_to_de-escalate_military_engagement(X0,X1,T1)<-Express_intent_to_de-escalate_military_engagement(X0,X1,T0)",Refuse_to_de-escalate_military_engagement
29938.000000,0.000000,1.000000,   7,   7,"Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T2)<-Veto(X0,X1,T0)&Express_intent_to_provide_military_protection_or_peacekeeping(X1,X2,T1)",Express_intent_to_provide_military_protection_or_peacekeeping
29938.000000,0.000000,1.000000,   1,   1,"Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T3)<-inv_Accuse_of_human_rights_abuses(X0,X1,T0)&Make_statement(X1,X0,T1)&Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T2)",Express_intent_to_provide_military_protection_or_peacekeeping
29938.000000,0.000000,1.000000,   1,   1,"Express_intent_to_provide_military_protection_or_peacekeeping(X0,X1,T3)<-Cooperate_economically(X0,X1,T0)&Receive_deployment_of_peacekeepers(X1,X2,T1)&Express_intent_to_provide_military_protection_or_peacekeeping(X2,X1,T2)",Express_intent_to_provide_military_protection_or_peacekeeping
29938.000000,0.000000,1.000000,   1,   1,"Express_intent_to_provide_military_protection_or_peacekeeping(X0,X1,T3)<-Cooperate_economically(X0,X1,T0)&inv_Express_intent_to_provide_military_protection_or_peacekeeping(X1,X2,T1)&inv_Receive_deployment_of_peacekeepers(X2,X1,T2)",Express_intent_to_provide_military_protection_or_peacekeeping
26195.750000,0.999972,0.875000,   7,   8,"Express_intent_to_provide_military_protection_or_peacekeeping(X0,X2,T2)<-Veto(X0,X1,T0)&inv_Receive_deployment_of_peacekeepers(X1,X2,T1)",Express_intent_to_provide_military_protection_or_peacekeeping
11975.200000,0.999969,0.400000,   2,   5,"Express_intent_to_provide_military_protection_or_peacekeeping(X0,X1,T1)<-Express_intent_to_provide_military_protection_or_peacekeeping(X0,X1,T0)",Express_intent_to_provide_military_protection_or_peacekeeping
12554.645161,0.999969,0.419355,  13,  31,"Reduce_or_stop_material_aid(X0,X1,T3)<-Express_intent_to_de-escalate_military_engagement(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&Make_optimistic_comment(X2,X1,T2)",Reduce_or_stop_material_aid
9979.333333,0.999969,0.333333,  10,  30,"Reduce_or_stop_material_aid(X0,X1,T1)<-Express_intent_to_de-escalate_military_engagement(X0,X1,T0)",Reduce_or_stop_material_aid
24948.333333,0.000000,1.000000,   3,   3,"Threaten_with_repression(X0,X1,T3)<-inv_Demonstrate_or_rally(X0,X1,T0)&Protest_violently,_riot(X1,X0,T1)&inv_Express_intent_to_accept_mediation(X0,X1,T2)",Threaten_with_repression
8316.111111,0.999962,0.333333,   1,   3,"Threaten_with_repression(X0,X2,T3)<-Make_statement(X0,X1,T0)&inv_Reduce_relations(X1,X0,T1)&Threaten_with_repression(X0,X2,T2)",Threaten_with_repression
8316.111111,0.999962,0.333333,   1,   3,"Threaten_with_repression(X0,X1,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Demand(X1,X0,T1)&Threaten_with_repression(X0,X1,T2)",Threaten_with_repression
6237.083333,0.999962,0.250000,   1,   4,"Threaten_with_repression(X0,X2,T3)<-Make_statement(X0,X1,T0)&inv_Reduce_relations(X1,X0,T1)&Threaten(X0,X2,T2)",Threaten_with_repression
37422.500000,0.000000,1.000000,   1,   1,"Threaten_with_sanctions,_boycott,_embargo(X0,X1,T3)<-Discuss_by_telephone(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Threaten_with_sanctions,_boycott,_embargo(X0,X1,T2)","Threaten_with_sanctions,_boycott,_embargo"
9355.625000,0.999975,0.250000,   1,   4,"Threaten_with_sanctions,_boycott,_embargo(X0,X1,T1)<-Threaten_with_sanctions,_boycott,_embargo(X0,X1,T0)","Threaten_with_sanctions,_boycott,_embargo"
18144.242424,0.999965,0.727273,   8,  11,"Violate_ceasefire(X0,X1,T3)<-Violate_ceasefire(X0,X1,T0)&inv_Consult(X1,X2,T1)&Discuss_by_telephone(X2,X1,T2)",Violate_ceasefire
16632.222222,0.999964,0.666667,   4,   6,"Violate_ceasefire(X0,X2,T3)<-inv_Use_unconventional_violence(X0,X1,T0)&Use_unconventional_violence(X1,X0,T1)&inv_Accuse_of_aggression(X0,X2,T2)",Violate_ceasefire
14969.000000,0.999964,0.600000,   3,   5,"Violate_ceasefire(X0,X2,T3)<-inv_Use_conventional_military_force(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Violate_ceasefire(X0,X2,T2)",Violate_ceasefire
12474.166667,0.999963,0.500000,   3,   6,"Violate_ceasefire(X0,X1,T1)<-Violate_ceasefire(X0,X1,T0)",Violate_ceasefire
10272.843137,0.999963,0.411765,   7,  17,"Violate_ceasefire(X0,X1,T3)<-Violate_ceasefire(X0,X1,T0)&Accuse_of_aggression(X1,X0,T1)&inv_Accuse_of_aggression(X0,X1,T2)",Violate_ceasefire
9355.625000,0.999962,0.375000,   6,  16,"Violate_ceasefire(X0,X1,T3)<-inv_Accuse_of_aggression(X0,X1,T0)&inv_Violate_ceasefire(X1,X0,T1)&inv_Accuse_of_aggression(X0,X1,T2)",Violate_ceasefire
9072.121212,0.999962,0.363636,   4,  11,"Violate_ceasefire(X0,X1,T1)<-inv_Accuse_of_aggression(X0,X1,T0)",Violate_ceasefire
8316.111111,0.999962,0.333333,   5,  15,"Violate_ceasefire(X0,X1,T3)<-Violate_ceasefire(X0,X1,T0)&Accuse_of_aggression(X1,X0,T1)&Violate_ceasefire(X0,X1,T2)",Violate_ceasefire
7676.410256,0.999962,0.307692,   4,  13,"Violate_ceasefire(X0,X1,T3)<-inv_Accuse_of_aggression(X0,X1,T0)&Accuse(X1,X0,T1)&inv_Accuse_of_aggression(X0,X1,T2)",Violate_ceasefire
6237.083333,0.999962,0.250000,   1,   4,"Violate_ceasefire(X0,X1,T3)<-inv_Accuse(X0,X1,T0)&Consult(X1,X2,T1)&inv_Express_intent_to_accept_mediation(X2,X1,T2)",Violate_ceasefire
30371.884058,0.999984,0.608696,  14,  23,"Demand_mediation(X0,X3,T3)<-inv_Reject(X0,X1,T0)&Ease_administrative_sanctions(X1,X2,T1)&inv_Express_intent_to_provide_material_aid(X2,X3,T2)",Demand_mediation
27720.370370,0.999984,0.555556,  10,  18,"Demand_mediation(X0,X3,T3)<-inv_Return,_release_person(s)(X0,X1,T0)&Ease_administrative_sanctions(X1,X2,T1)&inv_Express_intent_to_provide_material_aid(X2,X3,T2)",Demand_mediation
22176.296296,0.999983,0.444444,   8,  18,"Demand_mediation(X0,X3,T3)<-inv_Reject(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&inv_Express_intent_to_provide_material_aid(X2,X3,T2)",Demand_mediation
21384.285714,0.999983,0.428571,   6,  14,"Demand_mediation(X0,X3,T3)<-inv_Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Ease_administrative_sanctions(X1,X2,T1)&inv_Express_intent_to_provide_material_aid(X2,X3,T2)",Demand_mediation
17820.238095,0.999982,0.357143,  10,  28,"Demand_mediation(X0,X3,T3)<-inv_Return,_release_person(s)(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&inv_Express_intent_to_provide_material_aid(X2,X3,T2)",Demand_mediation
37422.500000,0.000000,1.000000,   4,   4,"Destroy_property(X0,X1,T3)<-Investigate(X0,X1,T0)&Reduce_or_break_diplomatic_relations(X1,X2,T1)&Accuse(X2,X1,T2)",Destroy_property
26195.750000,0.999978,0.700000,   7,  10,"Destroy_property(X0,X1,T3)<-Investigate(X0,X1,T0)&Reduce_or_break_diplomatic_relations(X1,X2,T1)&inv_Demand(X2,X1,T2)",Destroy_property
12474.166667,0.999976,0.333333,   2,   6,"Destroy_property(X0,X1,T3)<-Investigate(X0,X1,T0)&inv_Accuse(X1,X2,T1)&inv_Reduce_or_break_diplomatic_relations(X2,X1,T2)",Destroy_property
9355.625000,0.999975,0.250000,   3,  12,"Destroy_property(X0,X1,T3)<-Investigate(X0,X1,T0)&Demand(X1,X2,T1)&inv_Reduce_or_break_diplomatic_relations(X2,X1,T2)",Destroy_property
16632.222222,0.999976,0.444444,   8,  18,"Accede_to_demands_for_change_in_institutions,_regime(X0,X2,T3)<-Engage_in_negotiation(X0,X1,T0)&inv_Discuss_by_telephone(X1,X0,T1)&Provide_military_aid(X0,X2,T2)","Accede_to_demands_for_change_in_institutions,_regime"
12474.166667,0.999976,0.333333,   2,   6,"Accede_to_demands_for_change_in_institutions,_regime(X0,X1,T1)<-Demand_change_in_institutions,_regime(X0,X1,T0)","Accede_to_demands_for_change_in_institutions,_regime"
19958.666667,0.999983,0.400000,   2,   5,"Demonstrate_for_policy_change(X0,X2,T3)<-Demonstrate_or_rally(X0,X1,T0)&inv_Demonstrate_or_rally(X1,X0,T1)&Demonstrate_for_policy_change(X0,X2,T2)",Demonstrate_for_policy_change
16632.222222,0.999982,0.333333,   1,   3,"Demonstrate_for_policy_change(X0,X1,T1)<-Demonstrate_for_policy_change(X0,X1,T0)",Demonstrate_for_policy_change
18711.250000,0.999977,0.500000,   1,   2,"Expel_or_withdraw_peacekeepers(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Reduce_or_break_diplomatic_relations(X1,X0,T1)&Reduce_relations(X0,X1,T2)",Expel_or_withdraw_peacekeepers
55653.974359,0.999992,0.743590,  29,  39,"Investigate_human_rights_abuses(X0,X1,T3)<-Accuse(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X0,T1)&Investigate(X0,X1,T2)",Investigate_human_rights_abuses
51559.888889,0.999991,0.688889,  31,  45,"Investigate_human_rights_abuses(X0,X1,T3)<-Accuse(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Accuse(X0,X1,T2)",Investigate_human_rights_abuses
46403.900000,0.999991,0.620000,  31,  50,"Investigate_human_rights_abuses(X0,X1,T3)<-inv_Use_unconventional_violence(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Make_an_appeal_or_request(X0,X1,T2)",Investigate_human_rights_abuses
44907.000000,0.999991,0.600000,  21,  35,"Investigate_human_rights_abuses(X0,X1,T3)<-Investigate(X0,X1,T0)&inv_Criticize_or_denounce(X1,X0,T1)&Make_an_appeal_or_request(X0,X1,T2)",Investigate_human_rights_abuses
42303.695652,0.999990,0.565217,  26,  46,"Investigate_human_rights_abuses(X0,X1,T3)<-inv_Use_unconventional_violence(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Make_an_appeal_or_request(X0,X1,T2)",Investigate_human_rights_abuses
41044.032258,0.999990,0.548387,  17,  31,"Investigate_human_rights_abuses(X0,X1,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Make_an_appeal_or_request(X0,X1,T2)",Investigate_human_rights_abuses
40824.545455,0.999990,0.545455,  24,  44,"Investigate_human_rights_abuses(X0,X1,T3)<-Accuse(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Make_an_appeal_or_request(X0,X1,T2)",Investigate_human_rights_abuses
38335.243902,0.999990,0.512195,  21,  41,"Investigate_human_rights_abuses(X0,X1,T3)<-Accuse(X0,X1,T0)&inv_Accuse(X1,X0,T1)&Investigate(X0,X1,T2)",Investigate_human_rights_abuses
37422.500000,0.999990,0.500000,   1,   2,"Investigate_human_rights_abuses(X0,X2,T3)<-inv_Apologize(X0,X1,T0)&Use_unconventional_violence(X1,X0,T1)&Make_an_appeal_or_request(X0,X2,T2)",Investigate_human_rights_abuses
32076.428571,0.999990,0.428571,   3,   7,"Investigate_human_rights_abuses(X0,X1,T3)<-inv_Use_unconventional_violence(X0,X1,T0)&inv_Criticize_or_denounce(X1,X0,T1)&Investigate(X0,X1,T2)",Investigate_human_rights_abuses
30548.979592,0.999989,0.408163,  60, 147,"Investigate_human_rights_abuses(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Make_an_appeal_or_request(X0,X1,T2)",Investigate_human_rights_abuses
24948.333333,0.999989,0.333333,   1,   3,"Investigate_human_rights_abuses(X0,X1,T3)<-Criticize_or_denounce(X0,X1,T0)&Use_unconventional_violence(X1,X0,T1)&Criticize_or_denounce(X0,X1,T2)",Investigate_human_rights_abuses
24948.333333,0.999989,0.333333,   1,   3,"Investigate_human_rights_abuses(X0,X2,T3)<-Make_statement(X0,X1,T0)&inv_Engage_in_material_cooperation(X1,X0,T1)&Make_an_appeal_or_request(X0,X2,T2)",Investigate_human_rights_abuses
24948.333333,0.999989,0.333333,   1,   3,"Investigate_human_rights_abuses(X0,X2,T3)<-inv_Use_unconventional_violence(X0,X1,T0)&Apologize(X1,X0,T1)&Investigate(X0,X2,T2)",Investigate_human_rights_abuses
23988.782051,0.999989,0.320513,  25,  78,"Investigate_human_rights_abuses(X0,X1,T3)<-inv_Use_unconventional_violence(X0,X1,T0)&inv_Investigate(X1,X0,T1)&Investigate(X0,X1,T2)",Investigate_human_rights_abuses
20716.026786,0.999988,0.276786,  31, 112,"Investigate_human_rights_abuses(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Accuse(X1,X0,T1)&Accuse(X0,X1,T2)",Investigate_human_rights_abuses
19958.666667,0.999988,0.266667,   8,  30,"Investigate_human_rights_abuses(X0,X1,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&inv_Criticize_or_denounce(X1,X0,T1)&Investigate(X0,X1,T2)",Investigate_human_rights_abuses
18948.101266,0.999988,0.253165,  20,  79,"Investigate_human_rights_abuses(X0,X2,T3)<-Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)&Use_unconventional_violence(X1,X0,T1)&Make_an_appeal_or_request(X0,X2,T2)",Investigate_human_rights_abuses
18711.250000,0.999988,0.250000,   1,   4,"Investigate_human_rights_abuses(X0,X1,T3)<-Criticize_or_denounce(X0,X1,T0)&Use_unconventional_violence(X1,X0,T1)&Arrest,_detain,_or_charge_with_legal_action(X0,X1,T2)",Investigate_human_rights_abuses
37422.500000,0.000000,1.000000,   3,   3,"Reduce_or_stop_humanitarian_assistance(X0,X3,T3)<-Demand_change_in_leadership(X0,X1,T0)&Make_pessimistic_comment(X1,X2,T1)&fight_with_artillery_and_tanks(X2,X3,T2)",Reduce_or_stop_humanitarian_assistance
37422.500000,0.000000,1.000000,   2,   2,"Reduce_or_stop_humanitarian_assistance(X0,X3,T3)<-Ban_political_parties_or_politicians(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&Conduct_suicide,_car,_or_other_non-military_bombing(X2,X3,T2)",Reduce_or_stop_humanitarian_assistance
37422.500000,0.000000,1.000000,   2,   2,"Reduce_or_stop_humanitarian_assistance(X0,X1,T3)<-Protest_violently,_riot(X0,X1,T0)&inv_Make_pessimistic_comment(X1,X2,T1)&Conduct_suicide,_car,_or_other_non-military_bombing(X2,X1,T2)",Reduce_or_stop_humanitarian_assistance
34020.454545,0.999979,0.909091,  20,  22,"Reduce_or_stop_humanitarian_assistance(X0,X1,T3)<-Obstruct_passage,_block(X0,X1,T0)&inv_Make_pessimistic_comment(X1,X2,T1)&Conduct_suicide,_car,_or_other_non-military_bombing(X2,X1,T2)",Reduce_or_stop_humanitarian_assistance
